subjectID,trial_index,rt,response,prompt,color_rgb,concept,color_index,Age,Gender
7k0vecu9hg,26,3561.7,25,no sunshine,#0e8a19,no sunshine,50,23,Fema
7k0vecu9hg,27,3378.8,-36,no sunshine,#eddcad,no sunshine,44,23,Fema
7k0vecu9hg,28,9581.4,-1,no sunshine,#b9b9b9,no sunshine,27,23,Fema
7k0vecu9hg,29,3295.7,-82,no sunshine,#077acc,no sunshine,4,23,Fema
7k0vecu9hg,30,2793.5,-11,no sunshine,#3b8378,no sunshine,21,23,Fema
7k0vecu9hg,31,2551,17,no sunshine,#512d5f,no sunshine,14,23,Fema
7k0vecu9hg,32,4597.1,-147,no sunshine,#d5b811,no sunshine,68,23,Fema
7k0vecu9hg,33,2264.1,-93,no sunshine,#d0e942,no sunshine,67,23,Fema
7k0vecu9hg,36,11015.4,-200,a lot of sunshine,#777777,a lot of sunshine,26,23,Fema
7k0vecu9hg,37,2964.9,18,a lot of sunshine,#f7db7c,a lot of sunshine,58,23,Fema
7k0vecu9hg,38,3866.5,93,a lot of sunshine,#39f6e0,a lot of sunshine,20,23,Fema
7k0vecu9hg,39,3712.5,-20,a lot of sunshine,#a553c8,a lot of sunshine,8,23,Fema
7k0vecu9hg,40,2574.9,-55,a lot of sunshine,#512d5f,a lot of sunshine,14,23,Fema
7k0vecu9hg,41,3571.5,60,a lot of sunshine,#077acc,a lot of sunshine,4,23,Fema
7k0vecu9hg,42,3931.6,16,a lot of sunshine,#1c3d61,a lot of sunshine,11,23,Fema
7k0vecu9hg,43,4284.2,197,a lot of sunshine,#d5b811,a lot of sunshine,68,23,Fema
7k0vecu9hg,44,2214.5,-200,a lot of sunshine,#3b3b3b,a lot of sunshine,25,23,Fema
7k0vecu9hg,45,2210.4,-137,a lot of sunshine,#5e2b3a,a lot of sunshine,30,23,Fema
7k0vecu9hg,46,3798.3,-45,a lot of sunshine,#72005e,a lot of sunshine,17,23,Fema
7k0vecu9hg,47,2469.6,75,a lot of sunshine,#4dc7e8,a lot of sunshine,10,23,Fema
7k0vecu9hg,48,5681.8,9,a lot of sunshine,#dddddd,a lot of sunshine,29,23,Fema
7k0vecu9hg,49,2460.7,-17,a lot of sunshine,#e6a8b7,a lot of sunshine,32,23,Fema
7k0vecu9hg,50,4622.9,-1,a lot of sunshine,#b9b9b9,a lot of sunshine,27,23,Fema
7k0vecu9hg,51,2609.5,154,a lot of sunshine,#fcdb42,a lot of sunshine,69,23,Fema
7k0vecu9hg,52,3076.2,-45,a lot of sunshine,#0e8a19,a lot of sunshine,50,23,Fema
7k0vecu9hg,53,2190.6,25,a lot of sunshine,#d0e942,a lot of sunshine,67,23,Fema
7k0vecu9hg,54,3419.5,-59,a lot of sunshine,#600b84,a lot of sunshine,7,23,Fema
7k0vecu9hg,55,3306.4,81,a lot of sunshine,#fba714,a lot of sunshine,70,23,Fema
7k0vecu9hg,56,3900.8,25,a lot of sunshine,#2e3086,a lot of sunshine,5,23,Fema
7k0vecu9hg,57,2449.1,16,a lot of sunshine,#d0b85a,a lot of sunshine,57,23,Fema
7k0vecu9hg,58,2199.2,-62,a lot of sunshine,#184415,a lot of sunshine,37,23,Fema
7k0vecu9hg,59,4843.1,12,a lot of sunshine,#eddcad,a lot of sunshine,44,23,Fema
7k0vecu9hg,60,5015.7,-11,a lot of sunshine,#aac510,a lot of sunshine,66,23,Fema
7k0vecu9hg,61,2240.3,6,a lot of sunshine,#3b8378,a lot of sunshine,21,23,Fema
7k0vecu9hg,65,3767.8,11,celery,#9af443,celery,65,23,Fema
7k0vecu9hg,66,2413.6,-75,celery,#443b14,celery,41,23,Fema
7k0vecu9hg,67,1785.4,-200,celery,#b62ef2,celery,3,23,Fema
7k0vecu9hg,68,2811.5,-46,celery,#a3c55b,celery,54,23,Fema
7k0vecu9hg,69,3303.3,-127,celery,#aac510,celery,66,23,Fema
7k0vecu9hg,70,3174.5,-55,celery,#96c58c,celery,39,23,Fema
7k0vecu9hg,71,2910.6,5,celery,#67cf5c,celery,51,23,Fema
7k0vecu9hg,72,2537.2,-54,celery,#c8e97d,celery,55,23,Fema
7k0vecu9hg,73,2402.5,35,celery,#73cf10,celery,64,23,Fema
7k0vecu9hg,74,3542.6,-200,celery,#baeaaf,celery,40,23,Fema
7k0vecu9hg,75,2264.3,-56,celery,#d0e942,celery,67,23,Fema
7k0vecu9hg,76,4152.5,190,celery,#0e8a19,celery,50,23,Fema
7k0vecu9hg,77,3761.4,126,celery,#184415,celery,37,23,Fema
7k0vecu9hg,78,1730.3,-200,celery,#72005e,celery,17,23,Fema
7k0vecu9hg,79,4393.3,-11,celery,#3efe44,celery,63,23,Fema
7k0vecu9hg,80,1672.7,-200,celery,#90689f,celery,15,23,Fema
7k0vecu9hg,81,2528.1,-200,celery,#4bcf8e,celery,35,23,Fema
7k0vecu9hg,82,5094.1,24,celery,#608218,celery,53,23,Fema
7k0vecu9hg,83,3111.8,-158,celery,#83764c,celery,42,23,Fema
7k0vecu9hg,84,2171.5,-200,celery,#ffffff,celery,28,23,Fema
7k0vecu9hg,85,2418.5,-200,celery,#600b84,celery,7,23,Fema
7k0vecu9hg,86,1791.9,-200,celery,#e81a4b,celery,49,23,Fema
7k0vecu9hg,87,1892.5,-200,celery,#ea1d1d,celery,62,23,Fema
7k0vecu9hg,88,2770.7,-175,celery,#73f5b0,celery,36,23,Fema
angdxzbd5q,8,3672.1,110,a lot of sunshine,#077acc,a lot of sunshine,4,29,fema
angdxzbd5q,9,3543.4,-200,a lot of sunshine,#512d5f,a lot of sunshine,14,29,fema
angdxzbd5q,10,6315.9,-162,a lot of sunshine,#1c3d61,a lot of sunshine,11,29,fema
angdxzbd5q,11,5029.6,166,a lot of sunshine,#f7db7c,a lot of sunshine,58,29,fema
angdxzbd5q,12,3178.3,94,a lot of sunshine,#fba714,a lot of sunshine,70,29,fema
angdxzbd5q,13,5990.4,-55,a lot of sunshine,#a553c8,a lot of sunshine,8,29,fema
angdxzbd5q,14,3568.3,-200,a lot of sunshine,#777777,a lot of sunshine,26,29,fema
angdxzbd5q,15,3901.4,-150,a lot of sunshine,#600b84,a lot of sunshine,7,29,fema
angdxzbd5q,16,3907,-143,a lot of sunshine,#2e3086,a lot of sunshine,5,29,fema
angdxzbd5q,17,4401.6,159,a lot of sunshine,#e6a8b7,a lot of sunshine,32,29,fema
angdxzbd5q,18,3245.3,183,a lot of sunshine,#aac510,a lot of sunshine,66,29,fema
angdxzbd5q,19,5731.4,176,a lot of sunshine,#fcdb42,a lot of sunshine,69,29,fema
angdxzbd5q,20,2426.3,45,a lot of sunshine,#d5b811,a lot of sunshine,68,29,fema
angdxzbd5q,21,3190.3,-200,a lot of sunshine,#5e2b3a,a lot of sunshine,30,29,fema
angdxzbd5q,22,4501.4,-63,a lot of sunshine,#b9b9b9,a lot of sunshine,27,29,fema
angdxzbd5q,23,6384.9,200,a lot of sunshine,#dddddd,a lot of sunshine,29,29,fema
angdxzbd5q,24,2674.5,-158,a lot of sunshine,#72005e,a lot of sunshine,17,29,fema
angdxzbd5q,25,4230.3,186,a lot of sunshine,#d0e942,a lot of sunshine,67,29,fema
angdxzbd5q,26,7472.6,0,a lot of sunshine,#0e8a19,a lot of sunshine,50,29,fema
angdxzbd5q,27,3009.6,190,a lot of sunshine,#4dc7e8,a lot of sunshine,10,29,fema
angdxzbd5q,28,3973,-200,a lot of sunshine,#3b3b3b,a lot of sunshine,25,29,fema
angdxzbd5q,29,3704.9,174,a lot of sunshine,#eddcad,a lot of sunshine,44,29,fema
angdxzbd5q,30,2729.1,-200,a lot of sunshine,#184415,a lot of sunshine,37,29,fema
angdxzbd5q,31,5363.7,93,a lot of sunshine,#d0b85a,a lot of sunshine,57,29,fema
angdxzbd5q,32,4096,190,a lot of sunshine,#39f6e0,a lot of sunshine,20,29,fema
angdxzbd5q,33,7300.1,-107,a lot of sunshine,#3b8378,a lot of sunshine,21,29,fema
angdxzbd5q,36,5040.7,-38,no sunshine,#e6a8b7,no sunshine,32,29,fema
angdxzbd5q,37,7555.2,-159,no sunshine,#fba714,no sunshine,70,29,fema
angdxzbd5q,38,4197.9,195,no sunshine,#512d5f,no sunshine,14,29,fema
angdxzbd5q,39,3527.8,150,no sunshine,#777777,no sunshine,26,29,fema
angdxzbd5q,40,6450,-103,no sunshine,#d5b811,no sunshine,68,29,fema
angdxzbd5q,41,2598.3,-200,no sunshine,#aac510,no sunshine,66,29,fema
angdxzbd5q,42,4353,63,no sunshine,#72005e,no sunshine,17,29,fema
angdxzbd5q,43,3538.7,102,no sunshine,#600b84,no sunshine,7,29,fema
angdxzbd5q,44,2521.4,152,no sunshine,#2e3086,no sunshine,5,29,fema
angdxzbd5q,45,2931.1,-182,no sunshine,#eddcad,no sunshine,44,29,fema
angdxzbd5q,46,2875.6,-200,no sunshine,#4dc7e8,no sunshine,10,29,fema
angdxzbd5q,47,3834.9,192,no sunshine,#184415,no sunshine,37,29,fema
angdxzbd5q,48,3535.1,170,no sunshine,#1c3d61,no sunshine,11,29,fema
angdxzbd5q,49,4032.1,-121,no sunshine,#a553c8,no sunshine,8,29,fema
angdxzbd5q,50,3003.4,-200,no sunshine,#fcdb42,no sunshine,69,29,fema
angdxzbd5q,51,2611.3,-200,no sunshine,#f7db7c,no sunshine,58,29,fema
angdxzbd5q,52,2573.2,-120,no sunshine,#d0b85a,no sunshine,57,29,fema
angdxzbd5q,53,2618.6,200,no sunshine,#3b3b3b,no sunshine,25,29,fema
angdxzbd5q,54,4684.3,-76,no sunshine,#077acc,no sunshine,4,29,fema
angdxzbd5q,55,2829.5,-200,no sunshine,#39f6e0,no sunshine,20,29,fema
angdxzbd5q,56,3149.2,-200,no sunshine,#dddddd,no sunshine,29,29,fema
angdxzbd5q,57,3818.1,51,no sunshine,#b9b9b9,no sunshine,27,29,fema
angdxzbd5q,58,2722.6,182,no sunshine,#5e2b3a,no sunshine,30,29,fema
angdxzbd5q,59,4343.1,-174,no sunshine,#d0e942,no sunshine,67,29,fema
angdxzbd5q,60,4776.2,49,no sunshine,#3b8378,no sunshine,21,29,fema
angdxzbd5q,61,3047,22,no sunshine,#0e8a19,no sunshine,50,29,fema
angdxzbd5q,65,3232,-200,celery,#600b84,celery,7,29,fema
angdxzbd5q,66,2550.3,-200,celery,#90689f,celery,15,29,fema
angdxzbd5q,67,4229.4,21,celery,#73f5b0,celery,36,29,fema
angdxzbd5q,68,5244.3,75,celery,#9af443,celery,65,29,fema
angdxzbd5q,69,2252.1,-200,celery,#e81a4b,celery,49,29,fema
angdxzbd5q,70,6087.9,15,celery,#184415,celery,37,29,fema
angdxzbd5q,71,2790.4,32,celery,#0e8a19,celery,50,29,fema
angdxzbd5q,72,6735.3,160,celery,#a3c55b,celery,54,29,fema
angdxzbd5q,73,5319.9,7,celery,#4bcf8e,celery,35,29,fema
angdxzbd5q,74,8356.8,137,celery,#73cf10,celery,64,29,fema
angdxzbd5q,75,2779.8,111,celery,#3efe44,celery,63,29,fema
angdxzbd5q,76,4054,162,celery,#c8e97d,celery,55,29,fema
angdxzbd5q,77,4173.5,-12,celery,#443b14,celery,41,29,fema
angdxzbd5q,78,5235.3,50,celery,#d0e942,celery,67,29,fema
angdxzbd5q,79,2610.4,-200,celery,#72005e,celery,17,29,fema
angdxzbd5q,80,3088.2,-81,celery,#83764c,celery,42,29,fema
angdxzbd5q,81,4006.7,21,celery,#67cf5c,celery,51,29,fema
angdxzbd5q,82,2430.4,-200,celery,#ea1d1d,celery,62,29,fema
angdxzbd5q,83,4566.6,43,celery,#608218,celery,53,29,fema
angdxzbd5q,84,2227.7,-200,celery,#b62ef2,celery,3,29,fema
angdxzbd5q,85,4694.7,30,celery,#96c58c,celery,39,29,fema
angdxzbd5q,86,2777.3,-200,celery,#ffffff,celery,28,29,fema
angdxzbd5q,87,5100.8,21,celery,#baeaaf,celery,40,29,fema
angdxzbd5q,88,3455.1,113,celery,#aac510,celery,66,29,fema
bq04rzqxol,8,4146.1,-67,a lot of sunshine,#eddcad,a lot of sunshine,44,28,Fema
bq04rzqxol,9,1787.9,132,a lot of sunshine,#d0b85a,a lot of sunshine,57,28,Fema
bq04rzqxol,10,2346.9,200,a lot of sunshine,#fcdb42,a lot of sunshine,69,28,Fema
bq04rzqxol,11,1826.7,78,a lot of sunshine,#fba714,a lot of sunshine,70,28,Fema
bq04rzqxol,12,1767.3,156,a lot of sunshine,#d5b811,a lot of sunshine,68,28,Fema
bq04rzqxol,13,2728.8,-200,a lot of sunshine,#a553c8,a lot of sunshine,8,28,Fema
bq04rzqxol,14,1302.6,-200,a lot of sunshine,#777777,a lot of sunshine,26,28,Fema
bq04rzqxol,15,1405.1,-200,a lot of sunshine,#1c3d61,a lot of sunshine,11,28,Fema
bq04rzqxol,16,1382.4,83,a lot of sunshine,#f7db7c,a lot of sunshine,58,28,Fema
bq04rzqxol,17,1443.8,-200,a lot of sunshine,#b9b9b9,a lot of sunshine,27,28,Fema
bq04rzqxol,18,1399.2,-200,a lot of sunshine,#5e2b3a,a lot of sunshine,30,28,Fema
bq04rzqxol,19,1592.7,-199,a lot of sunshine,#dddddd,a lot of sunshine,29,28,Fema
bq04rzqxol,20,1597.7,-195,a lot of sunshine,#2e3086,a lot of sunshine,5,28,Fema
bq04rzqxol,21,1295.9,-200,a lot of sunshine,#72005e,a lot of sunshine,17,28,Fema
bq04rzqxol,22,1508.8,-200,a lot of sunshine,#39f6e0,a lot of sunshine,20,28,Fema
bq04rzqxol,23,1187.5,-200,a lot of sunshine,#3b3b3b,a lot of sunshine,25,28,Fema
bq04rzqxol,24,1440.9,70,a lot of sunshine,#aac510,a lot of sunshine,66,28,Fema
bq04rzqxol,25,1368.7,-200,a lot of sunshine,#0e8a19,a lot of sunshine,50,28,Fema
bq04rzqxol,26,1749.2,-193,a lot of sunshine,#4dc7e8,a lot of sunshine,10,28,Fema
bq04rzqxol,27,1127.5,-194,a lot of sunshine,#3b8378,a lot of sunshine,21,28,Fema
bq04rzqxol,28,2229.6,-200,a lot of sunshine,#184415,a lot of sunshine,37,28,Fema
bq04rzqxol,29,1336.5,57,a lot of sunshine,#d0e942,a lot of sunshine,67,28,Fema
bq04rzqxol,30,1364.4,-192,a lot of sunshine,#600b84,a lot of sunshine,7,28,Fema
bq04rzqxol,31,1235.7,-190,a lot of sunshine,#512d5f,a lot of sunshine,14,28,Fema
bq04rzqxol,32,1414.6,-185,a lot of sunshine,#077acc,a lot of sunshine,4,28,Fema
bq04rzqxol,33,1295.2,-177,a lot of sunshine,#e6a8b7,a lot of sunshine,32,28,Fema
bq04rzqxol,36,2643,200,no sunshine,#3b3b3b,no sunshine,25,28,Fema
bq04rzqxol,37,9534.5,199,no sunshine,#3b8378,no sunshine,21,28,Fema
bq04rzqxol,38,1765,193,no sunshine,#a553c8,no sunshine,8,28,Fema
bq04rzqxol,39,1265.5,199,no sunshine,#184415,no sunshine,37,28,Fema
bq04rzqxol,40,1394.3,186,no sunshine,#4dc7e8,no sunshine,10,28,Fema
bq04rzqxol,41,2158.6,-200,no sunshine,#fcdb42,no sunshine,69,28,Fema
bq04rzqxol,42,1590,200,no sunshine,#5e2b3a,no sunshine,30,28,Fema
bq04rzqxol,43,5804.9,-194,no sunshine,#aac510,no sunshine,66,28,Fema
bq04rzqxol,44,1613,195,no sunshine,#1c3d61,no sunshine,11,28,Fema
bq04rzqxol,45,2199,-131,no sunshine,#f7db7c,no sunshine,58,28,Fema
bq04rzqxol,46,1458.4,196,no sunshine,#72005e,no sunshine,17,28,Fema
bq04rzqxol,47,4100.3,200,no sunshine,#dddddd,no sunshine,29,28,Fema
bq04rzqxol,48,6983,190,no sunshine,#777777,no sunshine,26,28,Fema
bq04rzqxol,49,2131.6,-190,no sunshine,#fba714,no sunshine,70,28,Fema
bq04rzqxol,50,1861.1,191,no sunshine,#512d5f,no sunshine,14,28,Fema
bq04rzqxol,51,2337.4,200,no sunshine,#e6a8b7,no sunshine,32,28,Fema
bq04rzqxol,52,1614.3,188,no sunshine,#39f6e0,no sunshine,20,28,Fema
bq04rzqxol,53,2200.3,-196,no sunshine,#d0b85a,no sunshine,57,28,Fema
bq04rzqxol,54,2298,196,no sunshine,#b9b9b9,no sunshine,27,28,Fema
bq04rzqxol,55,1564.6,-185,no sunshine,#d0e942,no sunshine,67,28,Fema
bq04rzqxol,56,16023.7,-45,no sunshine,#eddcad,no sunshine,44,28,Fema
bq04rzqxol,57,2559.7,-186,no sunshine,#d5b811,no sunshine,68,28,Fema
bq04rzqxol,58,1971.7,200,no sunshine,#0e8a19,no sunshine,50,28,Fema
bq04rzqxol,59,1708.5,200,no sunshine,#2e3086,no sunshine,5,28,Fema
bq04rzqxol,60,1432.5,190,no sunshine,#600b84,no sunshine,7,28,Fema
bq04rzqxol,61,1606.1,197,no sunshine,#077acc,no sunshine,4,28,Fema
bq04rzqxol,65,1743.4,200,celery,#0e8a19,celery,50,28,Fema
bq04rzqxol,66,1927.7,53,celery,#73f5b0,celery,36,28,Fema
bq04rzqxol,67,1275.2,-200,celery,#90689f,celery,15,28,Fema
bq04rzqxol,68,1928.2,-197,celery,#d0e942,celery,67,28,Fema
bq04rzqxol,69,1253.9,-187,celery,#443b14,celery,41,28,Fema
bq04rzqxol,70,1872.6,-196,celery,#ea1d1d,celery,62,28,Fema
bq04rzqxol,71,1170.4,-192,celery,#9af443,celery,65,28,Fema
bq04rzqxol,72,1218.3,-193,celery,#c8e97d,celery,55,28,Fema
bq04rzqxol,73,1639.1,-192,celery,#600b84,celery,7,28,Fema
bq04rzqxol,74,1319.6,-194,celery,#ffffff,celery,28,28,Fema
bq04rzqxol,75,1361,-200,celery,#96c58c,celery,39,28,Fema
bq04rzqxol,76,1776.8,82,celery,#67cf5c,celery,51,28,Fema
bq04rzqxol,77,1324.3,73,celery,#608218,celery,53,28,Fema
bq04rzqxol,78,2627.2,200,celery,#184415,celery,37,28,Fema
bq04rzqxol,79,1321.4,-195,celery,#baeaaf,celery,40,28,Fema
bq04rzqxol,80,1074.7,-194,celery,#b62ef2,celery,3,28,Fema
bq04rzqxol,81,1005,-199,celery,#72005e,celery,17,28,Fema
bq04rzqxol,82,1042.1,-196,celery,#83764c,celery,42,28,Fema
bq04rzqxol,83,1442.4,65,celery,#3efe44,celery,63,28,Fema
bq04rzqxol,84,1223.1,-176,celery,#a3c55b,celery,54,28,Fema
bq04rzqxol,85,1241.2,-174,celery,#4bcf8e,celery,35,28,Fema
bq04rzqxol,86,1157.3,-187,celery,#aac510,celery,66,28,Fema
bq04rzqxol,87,995.3,-180,celery,#e81a4b,celery,49,28,Fema
bq04rzqxol,88,3706.7,26,celery,#73cf10,celery,64,28,Fema
dtb3dtjumv,8,9794.3,125,no sunshine,#2e3086,no sunshine,5,31,fema
dtb3dtjumv,9,10740.6,-100,no sunshine,#dddddd,no sunshine,29,31,fema
dtb3dtjumv,10,5748,157,no sunshine,#1c3d61,no sunshine,11,31,fema
dtb3dtjumv,11,22334,31,no sunshine,#184415,no sunshine,37,31,fema
dtb3dtjumv,12,7491.7,-128,no sunshine,#0e8a19,no sunshine,50,31,fema
dtb3dtjumv,13,6126.3,-200,no sunshine,#aac510,no sunshine,66,31,fema
dtb3dtjumv,14,5798.2,-77,no sunshine,#b9b9b9,no sunshine,27,31,fema
dtb3dtjumv,15,11485.6,-108,no sunshine,#d0b85a,no sunshine,57,31,fema
dtb3dtjumv,16,12629.6,-44,no sunshine,#600b84,no sunshine,7,31,fema
dtb3dtjumv,17,6414,-114,no sunshine,#f7db7c,no sunshine,58,31,fema
dtb3dtjumv,18,9901.5,64,no sunshine,#3b8378,no sunshine,21,31,fema
dtb3dtjumv,19,5436.9,-124,no sunshine,#d0e942,no sunshine,67,31,fema
dtb3dtjumv,20,7459.2,68,no sunshine,#72005e,no sunshine,17,31,fema
dtb3dtjumv,21,9163.2,-66,no sunshine,#fba714,no sunshine,70,31,fema
dtb3dtjumv,22,6929.9,-81,no sunshine,#d5b811,no sunshine,68,31,fema
dtb3dtjumv,23,6975.4,-44,no sunshine,#077acc,no sunshine,4,31,fema
dtb3dtjumv,24,7750.3,200,no sunshine,#5e2b3a,no sunshine,30,31,fema
dtb3dtjumv,25,4589.5,-91,no sunshine,#e6a8b7,no sunshine,32,31,fema
dtb3dtjumv,26,4546.2,200,no sunshine,#3b3b3b,no sunshine,25,31,fema
dtb3dtjumv,27,8997.9,109,no sunshine,#512d5f,no sunshine,14,31,fema
dtb3dtjumv,28,6278.1,-92,no sunshine,#eddcad,no sunshine,44,31,fema
dtb3dtjumv,29,5004.2,-116,no sunshine,#fcdb42,no sunshine,69,31,fema
dtb3dtjumv,30,4717.5,73,no sunshine,#777777,no sunshine,26,31,fema
dtb3dtjumv,31,6209.8,-40,no sunshine,#a553c8,no sunshine,8,31,fema
dtb3dtjumv,32,7556,-36,no sunshine,#4dc7e8,no sunshine,10,31,fema
dtb3dtjumv,33,3846.4,-32,no sunshine,#39f6e0,no sunshine,20,31,fema
dtb3dtjumv,36,11474.7,18,a lot of sunshine,#39f6e0,a lot of sunshine,20,31,fema
dtb3dtjumv,37,4406.7,-152,a lot of sunshine,#077acc,a lot of sunshine,4,31,fema
dtb3dtjumv,38,3272.4,-200,a lot of sunshine,#2e3086,a lot of sunshine,5,31,fema
dtb3dtjumv,39,3192.7,-187,a lot of sunshine,#184415,a lot of sunshine,37,31,fema
dtb3dtjumv,40,2675.1,-200,a lot of sunshine,#5e2b3a,a lot of sunshine,30,31,fema
dtb3dtjumv,41,5941.1,80,a lot of sunshine,#aac510,a lot of sunshine,66,31,fema
dtb3dtjumv,42,5515.9,27,a lot of sunshine,#4dc7e8,a lot of sunshine,10,31,fema
dtb3dtjumv,43,7855.4,66,a lot of sunshine,#eddcad,a lot of sunshine,44,31,fema
dtb3dtjumv,44,6850.3,-61,a lot of sunshine,#0e8a19,a lot of sunshine,50,31,fema
dtb3dtjumv,45,4121.2,-90,a lot of sunshine,#72005e,a lot of sunshine,17,31,fema
dtb3dtjumv,46,10949.3,70,a lot of sunshine,#e6a8b7,a lot of sunshine,32,31,fema
dtb3dtjumv,47,5169.1,-96,a lot of sunshine,#512d5f,a lot of sunshine,14,31,fema
dtb3dtjumv,48,6706.1,57,a lot of sunshine,#d0e942,a lot of sunshine,67,31,fema
dtb3dtjumv,49,10490,74,a lot of sunshine,#dddddd,a lot of sunshine,29,31,fema
dtb3dtjumv,50,7098.7,-45,a lot of sunshine,#777777,a lot of sunshine,26,31,fema
dtb3dtjumv,51,4636.6,66,a lot of sunshine,#b9b9b9,a lot of sunshine,27,31,fema
dtb3dtjumv,52,3803.6,-102,a lot of sunshine,#600b84,a lot of sunshine,7,31,fema
dtb3dtjumv,53,4957.3,-45,a lot of sunshine,#a553c8,a lot of sunshine,8,31,fema
dtb3dtjumv,54,7269.8,27,a lot of sunshine,#d0b85a,a lot of sunshine,57,31,fema
dtb3dtjumv,55,4692,39,a lot of sunshine,#f7db7c,a lot of sunshine,58,31,fema
dtb3dtjumv,56,9530.5,-21,a lot of sunshine,#d5b811,a lot of sunshine,68,31,fema
dtb3dtjumv,57,9034.8,-81,a lot of sunshine,#3b8378,a lot of sunshine,21,31,fema
dtb3dtjumv,58,6493.7,-198,a lot of sunshine,#1c3d61,a lot of sunshine,11,31,fema
dtb3dtjumv,59,5643.9,20,a lot of sunshine,#fcdb42,a lot of sunshine,69,31,fema
dtb3dtjumv,60,10502.8,-65,a lot of sunshine,#fba714,a lot of sunshine,70,31,fema
dtb3dtjumv,61,9798.1,-194,a lot of sunshine,#3b3b3b,a lot of sunshine,25,31,fema
dtb3dtjumv,65,5961.8,-200,celery,#600b84,celery,7,31,fema
dtb3dtjumv,66,5955.5,-105,celery,#e81a4b,celery,49,31,fema
dtb3dtjumv,67,4764.9,-62,celery,#ea1d1d,celery,62,31,fema
dtb3dtjumv,68,4634.8,95,celery,#0e8a19,celery,50,31,fema
dtb3dtjumv,69,8545.5,-21,celery,#d0e942,celery,67,31,fema
dtb3dtjumv,70,6309.4,-72,celery,#aac510,celery,66,31,fema
dtb3dtjumv,71,6360.6,49,celery,#baeaaf,celery,40,31,fema
dtb3dtjumv,72,4398.5,18,celery,#96c58c,celery,39,31,fema
dtb3dtjumv,73,11023.8,118,celery,#3efe44,celery,63,31,fema
dtb3dtjumv,74,9115.9,18,celery,#73cf10,celery,64,31,fema
dtb3dtjumv,75,6844.5,-187,celery,#c8e97d,celery,55,31,fema
dtb3dtjumv,76,3361.9,-194,celery,#83764c,celery,42,31,fema
dtb3dtjumv,77,4911.6,-192,celery,#72005e,celery,17,31,fema
dtb3dtjumv,78,3809.8,-183,celery,#b62ef2,celery,3,31,fema
dtb3dtjumv,79,4316.7,-146,celery,#ffffff,celery,28,31,fema
dtb3dtjumv,80,4528.5,27,celery,#73f5b0,celery,36,31,fema
dtb3dtjumv,81,3756.4,-41,celery,#9af443,celery,65,31,fema
dtb3dtjumv,82,4614.7,53,celery,#67cf5c,celery,51,31,fema
dtb3dtjumv,83,4470.6,-127,celery,#90689f,celery,15,31,fema
dtb3dtjumv,84,5886.3,78,celery,#608218,celery,53,31,fema
dtb3dtjumv,85,7975.6,-73,celery,#4bcf8e,celery,35,31,fema
dtb3dtjumv,86,6325.6,-43,celery,#a3c55b,celery,54,31,fema
dtb3dtjumv,87,5474.7,-182,celery,#443b14,celery,41,31,fema
dtb3dtjumv,88,5395.8,-23,celery,#184415,celery,37,31,fema
f597q2g0fr,8,6276.7,181,no sunshine,#3b3b3b,no sunshine,25,55,male
f597q2g0fr,9,4370.9,72,no sunshine,#b9b9b9,no sunshine,27,55,male
f597q2g0fr,10,9600.4,-122,no sunshine,#184415,no sunshine,37,55,male
f597q2g0fr,11,6976.5,-73,no sunshine,#a553c8,no sunshine,8,55,male
f597q2g0fr,12,3975.4,30,no sunshine,#2e3086,no sunshine,5,55,male
f597q2g0fr,13,4306.5,-46,no sunshine,#72005e,no sunshine,17,55,male
f597q2g0fr,14,3645,19,no sunshine,#512d5f,no sunshine,14,55,male
f597q2g0fr,15,3642.9,-200,no sunshine,#fba714,no sunshine,70,55,male
f597q2g0fr,16,3569.5,-46,no sunshine,#600b84,no sunshine,7,55,male
f597q2g0fr,17,3876.8,-115,no sunshine,#d0b85a,no sunshine,57,55,male
f597q2g0fr,18,6967.9,15,no sunshine,#3b8378,no sunshine,21,55,male
f597q2g0fr,19,4254.9,-200,no sunshine,#eddcad,no sunshine,44,55,male
f597q2g0fr,20,4159.7,-30,no sunshine,#077acc,no sunshine,4,55,male
f597q2g0fr,21,3202.5,-91,no sunshine,#e6a8b7,no sunshine,32,55,male
f597q2g0fr,22,2991.6,-48,no sunshine,#39f6e0,no sunshine,20,55,male
f597q2g0fr,23,3606.1,-98,no sunshine,#4dc7e8,no sunshine,10,55,male
f597q2g0fr,24,2500.2,-200,no sunshine,#aac510,no sunshine,66,55,male
f597q2g0fr,25,3258.7,30,no sunshine,#777777,no sunshine,26,55,male
f597q2g0fr,26,3003.7,-53,no sunshine,#0e8a19,no sunshine,50,55,male
f597q2g0fr,27,3275.6,-195,no sunshine,#fcdb42,no sunshine,69,55,male
f597q2g0fr,28,2878.9,-189,no sunshine,#f7db7c,no sunshine,58,55,male
f597q2g0fr,29,3472.2,-200,no sunshine,#d5b811,no sunshine,68,55,male
f597q2g0fr,30,4096.8,-102,no sunshine,#dddddd,no sunshine,29,55,male
f597q2g0fr,31,2939.3,-166,no sunshine,#d0e942,no sunshine,67,55,male
f597q2g0fr,32,3042.9,49,no sunshine,#1c3d61,no sunshine,11,55,male
f597q2g0fr,33,3615.9,34,no sunshine,#5e2b3a,no sunshine,30,55,male
f597q2g0fr,36,2903.2,-45,a lot of sunshine,#72005e,a lot of sunshine,17,55,male
