,subjectID,responses,question_order,trial_type,trial_index,rt,time_elapsed,condition,correct,response,prompt,color_rgb,concept,time_finished,rowID,color_index,concept_category,subject_id,workerID,stimulus,stimulusLeft,stimulusRight,Age,Gender,Gender2
372,dy65vq2r54,,,image-slider-responseMAS-twoColors,96,4330.5,549838,0,NA,-175,,NA,1,1.65E+12,653,12,NA,dy65vq2r54,66666,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#600b84""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#e6a8b7""></div>",28,Male,M
373,dy65vq2r54,,,image-slider-responseMAS-twoColors,97,2832.6,553176,0,NA,150,,NA,0,1.65E+12,654,30,NA,dy65vq2r54,66666,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#7ec6ba""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#632b14""></div>",28,Male,M
374,dy65vq2r54,,,image-slider-responseMAS-twoColors,98,1454,555143,0,NA,200,,NA,1,1.65E+12,655,60,NA,dy65vq2r54,66666,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#ffffff""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#000000""></div>",28,Male,M
375,dy65vq2r54,,,image-slider-responseMAS-twoColors,99,2457.9,558102,0,NA,113,,NA,0,1.65E+12,656,53,NA,dy65vq2r54,66666,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#8cf47e""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#c94e4b""></div>",28,Male,M
376,dy65vq2r54,,,image-slider-responseMAS-twoColors,100,3754.6,562359,0,NA,-126,,NA,1,1.65E+12,657,11,NA,dy65vq2r54,66666,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#600b84""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#a0bae6""></div>",28,Male,M
377,dy65vq2r54,,,image-slider-responseMAS-twoColors,101,4015.2,566876,0,NA,-43,,NA,1,1.65E+12,658,3,NA,dy65vq2r54,66666,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#3518ad""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#fba714""></div>",28,Male,M
378,dy65vq2r54,,,image-slider-responseMAS-twoColors,102,2135.6,569515,0,NA,36,,NA,0,1.65E+12,659,46,NA,dy65vq2r54,66666,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#fcdb42""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#184415""></div>",28,Male,M
379,dy65vq2r54,,,image-slider-responseMAS-twoColors,103,1745.9,571763,0,NA,57,,NA,0,1.65E+12,660,43,NA,dy65vq2r54,66666,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#73f5b0""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#632b14""></div>",28,Male,M
380,dy65vq2r54,,,image-slider-responseMAS-twoColors,104,4130.4,576395,0,NA,18,,NA,0,1.65E+12,661,7,NA,dy65vq2r54,66666,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#f1a78a""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#2e3086""></div>",28,Male,M
381,dy65vq2r54,,,image-slider-responseMAS-twoColors,105,3553,580452,0,NA,89,,NA,0,1.65E+12,662,52,NA,dy65vq2r54,66666,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#c8e97d""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#a8664b""></div>",28,Male,M
382,dy65vq2r54,,,image-slider-responseMAS-twoColors,106,4879.6,585834,0,NA,104,,NA,0,1.65E+12,663,23,NA,dy65vq2r54,66666,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#39f6e0""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#83764c""></div>",28,Male,M
383,dy65vq2r54,,,image-slider-responseMAS-twoColors,107,2525.1,588861,0,NA,-200,,NA,1,1.65E+12,664,39,NA,dy65vq2r54,66666,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#a06776""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#ffffff""></div>",28,Male,M
384,dy65vq2r54,,,image-slider-responseMAS-twoColors,108,2803.5,592167,0,NA,-200,,NA,1,1.65E+12,665,35,NA,dy65vq2r54,66666,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#3b3b3b""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#73cf10""></div>",28,Male,M
385,dy65vq2r54,,,image-slider-responseMAS-twoColors,109,2517.7,595186,0,NA,78,,NA,0,1.65E+12,666,44,NA,dy65vq2r54,66666,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#eddcad""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#184415""></div>",28,Male,M
386,dy65vq2r54,,,image-slider-responseMAS-twoColors,110,2219,597907,0,NA,-126,,NA,1,1.65E+12,667,15,NA,dy65vq2r54,66666,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#72005e""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#4dc7e8""></div>",28,Male,M
387,dy65vq2r54,,,image-slider-responseMAS-twoColors,111,3227.6,601638,0,NA,155,,NA,0,1.65E+12,668,54,NA,dy65vq2r54,66666,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#f7db7c""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#897618""></div>",28,Male,M
388,dy65vq2r54,,,image-slider-responseMAS-twoColors,112,1871.1,604011,0,NA,200,,NA,0,1.65E+12,669,38,NA,dy65vq2r54,66666,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#ffffff""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#5e2b3a""></div>",28,Male,M
389,dy65vq2r54,,,image-slider-responseMAS-twoColors,113,2427.9,606942,0,NA,75,,NA,0,1.65E+12,670,28,NA,dy65vq2r54,66666,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#d0e942""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#3b8378""></div>",28,Male,M
390,dy65vq2r54,,,image-slider-responseMAS-twoColors,114,6085.7,613530,0,NA,19,,NA,0,1.65E+12,671,1,NA,dy65vq2r54,66666,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#d5a9e4""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#3518ad""></div>",28,Male,M
391,dy65vq2r54,,,image-slider-responseMAS-twoColors,115,4553.8,618586,0,NA,18,,NA,0,1.65E+12,672,13,NA,dy65vq2r54,66666,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#a2eade""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#cd26c7""></div>",28,Male,M
392,dy65vq2r54,,,image-slider-responseMAS-twoColors,116,3058.9,622147,0,NA,-146,,NA,1,1.65E+12,673,57,NA,dy65vq2r54,66666,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#ac6619""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#d0e942""></div>",28,Male,M
393,dy65vq2r54,,,image-slider-responseMAS-twoColors,117,1796.1,624445,0,NA,200,,NA,0,1.65E+12,674,40,NA,dy65vq2r54,66666,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#dddddd""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#e31b73""></div>",28,Male,M
394,dy65vq2r54,,,image-slider-responseMAS-twoColors,118,2517.1,627478,0,NA,174,,NA,0,1.65E+12,675,21,NA,dy65vq2r54,66666,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#39f6e0""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#3b8378""></div>",28,Male,M
395,dy65vq2r54,,,image-slider-responseMAS-twoColors,119,1764.4,629747,0,NA,135,,NA,0,1.65E+12,676,22,NA,dy65vq2r54,66666,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#39f6e0""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#184415""></div>",28,Male,M
396,dy65vq2r54,,,image-slider-responseMAS-twoColors,120,2519.2,632768,0,NA,-143,,NA,1,1.65E+12,677,31,NA,dy65vq2r54,66666,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#897618""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#a2eade""></div>",28,Male,M
397,dy65vq2r54,,,image-slider-responseMAS-twoColors,121,1862.5,635133,0,NA,-192,,NA,1,1.65E+12,678,50,NA,dy65vq2r54,66666,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#443b14""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#d5b811""></div>",28,Male,M
398,dy65vq2r54,,,image-slider-responseMAS-twoColors,122,2430.9,638067,0,NA,181,,NA,0,1.65E+12,679,36,NA,dy65vq2r54,66666,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#baeaaf""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#777777""></div>",28,Male,M
399,dy65vq2r54,,,image-slider-responseMAS-twoColors,123,4454.5,643024,0,NA,102,,NA,0,1.65E+12,680,8,NA,dy65vq2r54,66666,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#fba714""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#2e3086""></div>",28,Male,M
400,dy65vq2r54,,,image-slider-responseMAS-twoColors,124,1933.5,645460,0,NA,83,,NA,0,1.65E+12,681,29,NA,dy65vq2r54,66666,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#fcdb42""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#3b8378""></div>",28,Male,M
401,dy65vq2r54,,,image-slider-responseMAS-twoColors,125,2056.4,648018,0,NA,-107,,NA,1,1.65E+12,682,26,NA,dy65vq2r54,66666,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#3b8378""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#baeaaf""></div>",28,Male,M
402,dy65vq2r54,,,image-slider-responseMAS-twoColors,126,3103.4,651624,0,NA,-172,,NA,1,1.65E+12,683,55,NA,dy65vq2r54,66666,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#897618""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#fcdb42""></div>",28,Male,M
403,dy65vq2r54,,,image-slider-responseMAS-twoColors,127,2769.1,654895,0,NA,-127,,NA,1,1.65E+12,684,10,NA,dy65vq2r54,66666,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#746bca""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#fcdb42""></div>",28,Male,M
404,dy65vq2r54,,,image-slider-responseMAS-twoColors,128,1723.1,657122,0,NA,-150,,NA,1,1.65E+12,685,18,NA,dy65vq2r54,66666,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#90689f""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#fcdb42""></div>",28,Male,M
405,dy65vq2r54,,,image-slider-responseMAS-twoColors,129,2363.1,659987,0,NA,-200,,NA,1,1.65E+12,686,32,NA,dy65vq2r54,66666,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#000000""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#c34f74""></div>",28,Male,M
406,dy65vq2r54,,,image-slider-responseMAS-twoColors,130,2922,663410,0,NA,-31,,NA,1,1.65E+12,687,2,NA,dy65vq2r54,66666,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#3518ad""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#e6a8b7""></div>",28,Male,M
407,dy65vq2r54,,,html-keyboard-response,131,5942.9,669856,0,NA,0,,NA,NA,0,688,0,NA,dy65vq2r54,66666,"<p>Next, you will see an image on the screen.<br>If you see a number in the image, please type that number in the box.</p><p>If you do not see a number in the image, please type 'None' in the box.<br>This part of the experiment will take about 1 minute.</p><p>Please press the spacebar to begin.</p>",,,28,Male,M
408,dy65vq2r54,"{""ishihara"":""12""}",,image-text-responseMAS,132,2356.6,672731,0,1,0,"{""ishihara"":""12""}",NA,NA,0,689,0,NA,dy65vq2r54,66666,ishiharaPlateImg/IshiharaPlates-0-0.png,,,28,Male,M
409,dy65vq2r54,"{""ishihara"":""16""}",,image-text-responseMAS,133,2272.8,675009,0,1,0,"{""ishihara"":""16""}",NA,NA,0,690,0,NA,dy65vq2r54,66666,ishiharaPlateImg/IshiharaPlates-4-2.png,,,28,Male,M
410,dy65vq2r54,"{""ishihara"":""29""}",,image-text-responseMAS,134,2324.2,677337,0,1,0,"{""ishihara"":""29""}",NA,NA,0,691,0,NA,dy65vq2r54,66666,ishiharaPlateImg/IshiharaPlates-1-1.png,,,28,Male,M
411,dy65vq2r54,"{""ishihara"":""45""}",,image-text-responseMAS,135,1391.9,678732,0,1,0,"{""ishihara"":""45""}",NA,NA,0,692,0,NA,dy65vq2r54,66666,ishiharaPlateImg/IshiharaPlates-3-1.png,,,28,Male,M
412,dy65vq2r54,"{""ishihara"":""42""}",,image-text-responseMAS,136,1226.8,679962,0,1,0,"{""ishihara"":""42""}",NA,NA,0,693,0,NA,dy65vq2r54,66666,ishiharaPlateImg/IshiharaPlates-5-1.png,,,28,Male,M
413,dy65vq2r54,"{""ishihara"":""3""}",,image-text-responseMAS,137,2045.7,682011,0,1,0,"{""ishihara"":""3""}",NA,NA,0,694,0,NA,dy65vq2r54,66666,ishiharaPlateImg/IshiharaPlates-2-1.png,,,28,Male,M
414,dy65vq2r54,"{""colorDifficulty"":""No"",""colorBlind"":""No"",""device"":""Computer""}","[0,1,2]",survey-multi-choice,138,11075.1,693087,0,NA,0,,NA,NA,0,695,0,NA,dy65vq2r54,66666,,,,28,Male,M
415,sdpky57r0n,,,call-function,1,0,21,0,NA,0,,NA,NA,0,142,0,NA,sdpky57r0n,33333,,,,23,fema,W
416,sdpky57r0n,"{""Consent"":[""<strong>I consent</strong>""]}",[0],survey-multi-selectMAS,2,6341,6364,0,NA,0,,NA,NA,0,143,0,NA,sdpky57r0n,33333,,,,23,fema,W
417,sdpky57r0n,,,html-button-response,3,12033,18400,0,NA,0,,NA,NA,0,144,0,NA,sdpky57r0n,33333,Welcome! <p> This experiment involves two parts: demographic information followed by an experimental task.<p> It will take about 15 minutes to complete all parts.,,,23,fema,W
418,sdpky57r0n,"{""Age"":""23"",""Gender"":""female"",""Race/ethnicity"":""white"",""Languages"":""Polish, english, spanish""}",,survey-text,4,26726,45132,0,NA,0,,NA,NA,0,145,0,NA,sdpky57r0n,33333,,,,23,fema,W
419,sdpky57r0n,,,html-keyboard-response,5,3837,48971,0,NA,0,,NA,NA,0,146,0,NA,sdpky57r0n,33333,<p>Great job!</p> You have completed the consent process and answered the demographic questions.<p> Press the spacebar to continue to the experimental task. </p>,,,23,fema,W
420,sdpky57r0n,,,html-button-response,6,14910,63882,0,NA,0,,NA,NA,0,147,0,NA,sdpky57r0n,33333,"<p>During this experiment you will be asked to compare the darkness between two colors.<p>Below is a color scale ranging from black to white. Colors near the left are darker, with black being the darkest, and colors near the right are lighter, with white being the lightest. All colors fall somewhere along this dimension ranging for dark to light<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#000000""></div><div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#383838""></div><div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#707070""></div><div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#A8A8A8""></div><div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#ffffff""></div><p> Please keep this idea of darkness in mind during the experiment<p>Press Next to continue to the task instructions",,,23,fema,W
421,sdpky57r0n,,,image-slider-responseMAS-twoColors,7,16123,80008,0,NA,-200,,NA,NA,0,148,0,NA,sdpky57r0n,33333,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#000000""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#ffffff""></div>",23,fema,W
422,sdpky57r0n,,,image-slider-responseMAS-twoColors,8,3592,84104,0,NA,200,,NA,0,1.65E+12,149,50,NA,sdpky57r0n,33333,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#d5b811""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#443b14""></div>",23,fema,W
423,sdpky57r0n,,,image-slider-responseMAS-twoColors,9,10090,94712,0,NA,-51,,NA,1,1.65E+12,150,9,NA,sdpky57r0n,33333,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#746bca""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#f7db7c""></div>",23,fema,W
424,sdpky57r0n,,,image-slider-responseMAS-twoColors,10,4585,99813,0,NA,-200,,NA,1,1.65E+12,151,40,NA,sdpky57r0n,33333,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#e31b73""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#dddddd""></div>",23,fema,W
425,sdpky57r0n,,,image-slider-responseMAS-twoColors,11,11480,111803,0,NA,-85,,NA,1,1.65E+12,152,26,NA,sdpky57r0n,33333,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#3b8378""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#baeaaf""></div>",23,fema,W
426,sdpky57r0n,,,image-slider-responseMAS-twoColors,12,2942,115255,0,NA,-200,,NA,1,1.65E+12,153,19,NA,sdpky57r0n,33333,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#632b14""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#d5a9e4""></div>",23,fema,W
427,sdpky57r0n,,,image-slider-responseMAS-twoColors,13,3796,119557,0,NA,200,,NA,0,1.65E+12,154,46,NA,sdpky57r0n,33333,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#fcdb42""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#184415""></div>",23,fema,W
428,sdpky57r0n,,,image-slider-responseMAS-twoColors,14,13778,133849,0,NA,-170,,NA,1,1.65E+12,155,52,NA,sdpky57r0n,33333,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#a8664b""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#c8e97d""></div>",23,fema,W
429,sdpky57r0n,,,image-slider-responseMAS-twoColors,15,3424,137786,0,NA,200,,NA,0,1.65E+12,156,54,NA,sdpky57r0n,33333,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#f7db7c""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#897618""></div>",23,fema,W
430,sdpky57r0n,,,image-slider-responseMAS-twoColors,16,3978,142268,0,NA,-200,,NA,1,1.65E+12,157,49,NA,sdpky57r0n,33333,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#ea1d1d""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#baeaaf""></div>",23,fema,W
431,sdpky57r0n,,,image-slider-responseMAS-twoColors,17,9642,152416,0,NA,-51,,NA,1,1.65E+12,158,17,NA,sdpky57r0n,33333,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#5e78a1""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#3efe44""></div>",23,fema,W
432,sdpky57r0n,,,image-slider-responseMAS-twoColors,18,3840,156773,0,NA,200,,NA,0,1.65E+12,159,24,NA,sdpky57r0n,33333,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#39f6e0""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#c94e4b""></div>",23,fema,W
433,sdpky57r0n,,,image-slider-responseMAS-twoColors,19,5083,162367,0,NA,200,,NA,0,1.65E+12,160,4,NA,sdpky57r0n,33333,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#a2eade""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#8558f4""></div>",23,fema,W
434,sdpky57r0n,,,image-slider-responseMAS-twoColors,20,5604,168478,0,NA,143,,NA,0,1.65E+12,161,0,NA,sdpky57r0n,33333,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#fcdb42""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#2f6ef6""></div>",23,fema,W
435,sdpky57r0n,,,image-slider-responseMAS-twoColors,21,31513,200502,0,NA,200,,NA,0,1.65E+12,162,42,NA,sdpky57r0n,33333,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#c8e97d""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#e31b73""></div>",23,fema,W
436,sdpky57r0n,,,image-slider-responseMAS-twoColors,22,14447,215471,0,NA,-60,,NA,1,1.65E+12,163,5,NA,sdpky57r0n,33333,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#077acc""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#3efe44""></div>",23,fema,W
437,sdpky57r0n,,,image-slider-responseMAS-twoColors,23,7721,223703,0,NA,200,,NA,0,1.65E+12,164,21,NA,sdpky57r0n,33333,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#39f6e0""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#3b8378""></div>",23,fema,W
438,sdpky57r0n,,,image-slider-responseMAS-twoColors,24,3394,227607,0,NA,-200,,NA,1,1.65E+12,165,11,NA,sdpky57r0n,33333,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#600b84""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#a0bae6""></div>",23,fema,W
439,sdpky57r0n,,,image-slider-responseMAS-twoColors,25,3148,231270,0,NA,200,,NA,1,1.65E+12,166,60,NA,sdpky57r0n,33333,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#ffffff""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#000000""></div>",23,fema,W
440,sdpky57r0n,,,image-slider-responseMAS-twoColors,26,4177,235963,0,NA,-200,,NA,1,1.65E+12,167,6,NA,sdpky57r0n,33333,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#2e3086""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#c7b88b""></div>",23,fema,W
441,sdpky57r0n,,,image-slider-responseMAS-twoColors,27,4887,241364,0,NA,200,,NA,0,1.65E+12,168,2,NA,sdpky57r0n,33333,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#e6a8b7""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#3518ad""></div>",23,fema,W
442,sdpky57r0n,,,image-slider-responseMAS-twoColors,28,32074,273947,0,NA,20,,NA,0,1.65E+12,169,10,NA,sdpky57r0n,33333,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#fcdb42""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#746bca""></div>",23,fema,W
443,sdpky57r0n,,,image-slider-responseMAS-twoColors,29,4145,278600,0,NA,200,,NA,0,1.65E+12,170,45,NA,sdpky57r0n,33333,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#d5b811""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#184415""></div>",23,fema,W
444,sdpky57r0n,,,image-slider-responseMAS-twoColors,30,5824,284926,0,NA,200,,NA,0,1.65E+12,171,32,NA,sdpky57r0n,33333,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#c34f74""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#000000""></div>",23,fema,W
445,sdpky57r0n,,,image-slider-responseMAS-twoColors,31,16272,301715,0,NA,-14,,NA,0,1.65E+12,172,59,NA,sdpky57r0n,33333,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#512d5f""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#512d5f""></div>",23,fema,W
446,sdpky57r0n,,,image-slider-responseMAS-twoColors,32,3474,305696,0,NA,200,,NA,0,1.65E+12,173,1,NA,sdpky57r0n,33333,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#d5a9e4""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#3518ad""></div>",23,fema,W
447,sdpky57r0n,,,image-slider-responseMAS-twoColors,33,8332,314537,0,NA,-97,,NA,1,1.65E+12,174,57,NA,sdpky57r0n,33333,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#ac6619""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#d0e942""></div>",23,fema,W
448,sdpky57r0n,,,image-slider-responseMAS-twoColors,34,5738,320779,0,NA,200,,NA,0,1.65E+12,175,55,NA,sdpky57r0n,33333,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#fcdb42""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#897618""></div>",23,fema,W
449,sdpky57r0n,,,image-slider-responseMAS-twoColors,35,3429,324711,0,NA,-200,,NA,1,1.65E+12,176,12,NA,sdpky57r0n,33333,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#600b84""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#e6a8b7""></div>",23,fema,W
450,sdpky57r0n,,,image-slider-responseMAS-twoColors,36,4064,329291,0,NA,200,,NA,0,1.65E+12,177,38,NA,sdpky57r0n,33333,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#ffffff""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#5e2b3a""></div>",23,fema,W
451,sdpky57r0n,,,image-slider-responseMAS-twoColors,37,4949,334764,0,NA,200,,NA,0,1.65E+12,178,44,NA,sdpky57r0n,33333,,"<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#eddcad""></div>","<div style= ""height:100px;width:100px;border:00px solid powderblue;display: inline-block;background:#184415""></div>",23,fema,W
